categories,keywords,title,link,author,pubDate,img_src,text
['건강'],['아프리카돼지열병(ASF)'],"""아프리카는 질병 아냐""…반크 '아프리카돼지열병' 변경 캠페인",https://www.yna.co.kr/view/AKR20250530019900371,['성도현'],"Fri, 30 May 2025 08:28:16 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/30/AKR20250530019900371_01_i_P2.jpg,"[반크 제공. 재판매 및 DB 금지]\n\n(서울=연합뉴스) 성도현 기자 = 사이버 외교사절단 반크(단장 박기태)는 '아프리카 바로 알리기' 프로젝트의 일환으로, 질병 이름 속에 포함된 고정관념과 편견을 바로잡고자 '아프리카돼지열병'(ASF) 명칭 변경 캠페인을 진행한다고 30일 밝혔다.\n반크는 최근 아프리카 대륙이 오랫동안 질병, 빈곤, 분쟁 등 부정적인 이미지로만 알려진 현실을 바로잡고, 균형 잡힌 시각에서 아프리카를 이해할 수 있도록 돕기 위해 '아프리카 바로 알리기' 프로젝트를 시작했다.\n이번 캠페인의 취지는 아프리카를 질병의 상징처럼 여기는 언어적 표현에 내재한 무의식적인 차별을 성찰하고 이를 바로잡기 위한 것이다.\n'아프리카돼지열병'이라는 병명이 특정 대륙을 질병과 연결해 낙인을 유발할 수 있다는 문제의식에서 출발했다.\n1921년 케냐에서 처음 보고된 ASF는 아프리카 초원에서 흔히 볼 수 있는 혹멧돼지로부터 전파돼 현재의 명칭이 붙었다.\n그러나 유럽, 아시아, 중남미 등으로 퍼졌음에도 여전히 아프리카라는 대륙명이 병명에 남아 있어 특정 지역과 질병의 연관성을 고정화할 수 있다는 우려가 나온다.\nASF는 감염 시 치사율이 100%에 가까운 바이러스성 출혈성 돼지 전염병으로 아직 백신이나 치료제가 없다.\n국내에서는 2019년 이후 43개 지역에서 ASF에 감염된 야생 멧돼지가 발견됐다.\n최근에는 경북 산불 여파로 멧돼지 서식지가 변화하면서 ASF의 전국 확산 우려도 커진 바 있다.\n[권도윤 제작] 사진합성·일러스트\n\n반크는 ASF 명칭을 기존의 'African Swine Fever'가 아니라 병리학적 특성을 반영한 중립적 용어인 '돼지출혈열' 또는 '돼지급성열성질환'으로 사용하거나 최소한 병기 형태인 'ASF형 돼지열병' 등으로 변경할 필요가 있다는 입장이다.\n반크는 ""이러한 명명 관행은 국제사회에서 아프리카에 대한 부정적 인식을 반복적으로 재생산하고 있다""며 ""세계보건기구(WHO)는 '질병 명명 가이드라인'에서 사람과 지역 등을 연상하는 표현을 사용하지 말 것을 권고한다""고 설명했다.\n2009년 멕시코에서 처음 유행한 인플루엔자가 '멕시칸 플루'에서 'H1N1'으로, 초기에 '우한 폐렴'으로 불린 코로나19가 'COVID-19'로 공식 명명돼 지역명 기반 병명 사용의 문제점을 바로잡은 사례도 들었다.\n반크는 ""ASF를 비롯해 에볼라바이러스, 크리미안콩고출혈열, 아프리카마역 등 여전히 지명과 결합한 병명이 사용되고 있다""며 ""특정 지역과 인종을 질병과 연관 짓는 무의식적 편견과 낙인을 지속해서 재생산하는 요인이 된다""고 지적했다.\n앞으로는 'ASF 병명 변경 캠페인'을 본격화하면서 포스터와 카드 뉴스, 인스타그램 콘텐츠 등 다양한 온라인 플랫폼을 통해 대중 인식 개선과 시민 참여를 유도할 계획이다.\nraphael@yna.co.kr"
['건강'],"['금연', '사망자', '의료비', '흡연']","""직접 흡연으로 年 7만여명 사망…사회경제적 손실 13조원 이상""",https://www.yna.co.kr/view/AKR20250529158300530,['김잔디'],"Fri, 30 May 2025 06:00:07 +0900",https://img.yna.co.kr/photo/cms/2017/06/20/24/C0A8CA3C0000015CC4A1693A00044E3C_P2.jpeg,"[촬영 김인철] 20일 오후 서울시청 앞 흡연부스에서 시민들이 흡연을 하고 있다. 2017.6.20\n\n(서울=연합뉴스) 김잔디 기자 = 2022년 직접 흡연으로 인한 사망자 수는 7만명을 넘었고, 사회경제적 비용은 13조6천억원에 달한 것으로 나타났다.\n질병관리청은 흡연 폐해 연구 맞춤형 데이터베이스 등 코호트 자료와 통계청 사망 원인통계를 토대로 흡연 폐해로 인한 사회경제적 비용과 사망자 수 등을 분석한 결과 이같이 추산됐다고 30일 밝혔다.\n직접 흡연으로 인한 사망자 수는 2020년 6만1천360명, 2021년 6만3천426명, 2022년 7만2천689명으로 점차 증가하는 추세다.\n비흡연자와 비교한 현재 흡연자의 사망 위험은 남성에서 1.7배, 여성에서 1.8배 높았다.\n과거에는 흡연했으나 현재는 담배를 피우지 않는 사람의 사망 위험은 남성에서 1.1배, 여성에서 1.3배 컸다.\n직접 흡연으로 인한 사회경제적 비용은 2020년 12조8천912억원, 2021년 12조9천754억원, 2022년 13조6천316억원으로 늘어났다.\n이때의 사회경제적 비용은 질병으로 인해 발생하는 의료비, 교통비 등 직접비와 조기 사망, 의료서비스 이용으로 인한 생산성 손실과 같은 간접비를 모두 합해 산출된다.\n2022년 기준 직접 흡연으로 인한 사회경제적 비용에서는 간접비인 조기 사망으로 인한 생산성 손실이 7조1천549억원(52.5%)으로 가장 컸고, 직접비인 의료비가 4조7천886억원(35.1%)으로 그다음이었다. 이어 의료 이용으로 인한 생산성 손실 1조1천862억원(8.7%), 간병비 4천235억원(3.1%), 교통비 785억원(0.6%) 등이다.\n지영미 질병관리청장은 ""흡연은 각종 암과 만성질환을 유발하는 가장 대표적인 건강 위해 요인""이라며 ""개인의 건강뿐만 아니라 건강한 사회를 위해서는 금연 실천이 무엇보다 중요하다""고 강조했다.\n[질병관리청 제공. 재판매 및 DB 금지]\n\njandi@yna.co.kr"
['건강'],"['보건복지부장관', '공중보건']","美 보건장관 ""정부소속 과학자, 의학저널에 논문 못 싣게 할 것""",https://www.yna.co.kr/view/AKR20250529184900009,['고동욱'],"Thu, 29 May 2025 20:13:10 +0900",https://img.yna.co.kr/photo/ap/2025/05/21/PAP20250521040601009_P2.jpg,"[AP=연합뉴스]\n\n(서울=연합뉴스) 고동욱 기자 = 백신 음모론을 신봉하는 등 '비과학적 행보'로 비판받아 온 로버트 케네디 주니어 미국 보건복지부 장관이 정부 소속 과학자들의 저명 의학저널 논문 게재를 금지하겠다고 밝혔다.\n28일(현지시간) 미국 일간 워싱턴포스트(WP)에 따르면 케네디 주니어 장관은 팟캐스트 방송 인터뷰에서 ""랜싯, 뉴잉글랜드 저널 오브 메디신, JAMA를 비롯한 의학저널에 논문을 내는 일을 멈추게 될 것""이라고 밝혔다.\n케네디 주니어 장관은 이들 의학저널이 제약회사들에 조종당하고 있다며 ""그들은 모두 부패했다""고 주장했다.\n아울러 국립보건원(NIH), 질병통제예방센터(CDC), 식품의약청(FDA), 공공의료보험서비스센터(CMS) 등 보건복지부 산하 기관들도 ""제약산업의 꼭두각시가 되고 있다""고 비난했다.\n그는 대안으로 보건복지부가 자체적인 저널을 만들겠다는 뜻도 밝혔다.\n정부 소속 과학자들은 민간 저널이 아니라 보건복지부 저널에만 논문을 투고하게 만들겠다는 취지다.\n케네디 주니어 장관은 ""(NIH로부터) 후원받는 훌륭하고 적법한 과학자들이 기고하는 저널이므로 큰 영향력을 갖게 될 것""이라고 주장했다.\n케네디 주니어 장관이 지목한 세 곳의 의학저널은 모두 1800년대 만들어진 학술지로, 전 세계에 의학 연구 결과를 보급하는 데 핵심적인 역할을 해 왔다고 WP는 설명했다.\n미국의사협회 학술지인 JAMA와 랜싯은 연간 홈페이지 방문객이 3천만명을 넘고, 뉴잉글랜드 저널 오브 메디신은 매주 100만명의 온오프라인 구독자를 대상으로 발송된다고 한다.\n공중보건 전문가인 애덤 개프니 하버드 의대 교수는 WP에 ""연구자들에게 케네디 주니어 장관의 승인을 받는 저널에만 논문을 싣도록 강요하는 것은 세금으로 이뤄진 연구의 법적 위상을 떨어뜨리는 행위""라고 비판했다.\n케네디 주니어 장관은 취임 후 미국에 유행하는 홍역의 원인이 영양 부족이라거나, 홍역 백신이 자폐증을 유발한다고 주장하는 등 의학계의 정설을 부정하는 비과학적 언행으로 논란을 빚었다.\n최근에는 주무 기관인 CDC를 배제하고 건강한 어린이와 임산부를 코로나19 백신 접종 권고 대상에서 제외해 또 구설에 올랐다.\nsncwook@yna.co.kr"
['건강'],"['병역', '전공의']",사직 전공의 추가모집 마감…주요 병원들 두 자릿수 복귀 그쳐,https://www.yna.co.kr/view/AKR20250529180500530,['김잔디'],"Thu, 29 May 2025 19:15:27 +0900",https://img.yna.co.kr/photo/yna/YH/2024/08/19/PYH2024081908320001300_P2.jpg,"[연합뉴스 자료사진]\n\n(서울=연합뉴스) 김잔디 권지현 기자 = 수련 재개를 원하는 사직 전공의를 대상으로 하는 주요 수련병원의 5월 추가 모집이 마감 기한 연장 끝에 29일 종료됐으나 대규모 복귀 움직임은 나타나지 않았다.\n의료계에 따르면 수도권 빅5 병원(삼성서울병원·서울대병원·서울성모병원·서울아산병원·세브란스병원 이상 가나다순)은 내달 1일 자로 수련을 재개하는 인턴, 레지던트 추가모집을 마감했다.\n이들 병원은 모두 원서 접수 마감 기한을 연장하며 마지막까지 전공의들의 복귀를 유도했으나 큰 수확은 없었다.\n세브란스병원은 애초 마감일이었던 지난 27일 당시 67명이 지원했고, 이후 이날로 마감을 연장했으나 서너명이 더 지원하는 데 그쳤다. 약 70명 정도로, 애초 모집하기로 했던 전공의 708명(인턴 142명·레지던트 566명) 중 10% 정도를 채운 수준이다.\n다른 주요 수련병원들은 20여명, 30여명 등으로 두 자릿수 지원자를 확보했으나, 세브란스병원 수준에는 못 미치고 있다.\n주요 수련병원 관계자는 ""마지막까지 복귀를 기대했으나 대규모 복귀는 없었다""며 아쉬움을 내비쳤다.\n이번 추가 모집은 정부가 수련 재개를 원하는 사직 전공의에게 복귀할 기회를 부여하기 위해 통상 상·하반기 두 차례 진행되는 정기 모집과는 별개로 이뤄졌다.\n추가 모집에 합격한 전공의들은 다음 달 1일 수련을 개시하는데, 인턴의 경우 수련 기간을 12개월에서 9개월로 3개월 단축해주기로 했다. 인턴이 내년 2월 수련을 마치고 3월에 레지던트로 승급할 수 있게 해달라는 의료계의 요구를 수용한 것이다.\n수련 마지막 해인 레지던트 3∼4년 차는 내년 초에 있을 전문의 시험에 먼저 응시하고 5월 말까지 수련을 마칠 수 있도록 했다.\n군 미필자 전공의가 복귀할 경우 가급적 수련을 모두 마치고 입대할 수 있도록 병역 연기 등을 복지부, 병무청 등이 긴밀히 협의하겠다고 밝히기도 했다.\n이 같은 조치도 다수 전공의들의 마음을 돌리지는 못했다.\n수련 현장을 떠난 레지던트의 절반 이상은 일반의로 재취업해 일하는 중이라는 점도 영향을 끼쳤을 것으로 보인다.\n국회 보건복지위원회 소속 조국혁신당 김선민 의원이 복지부에서 받은 자료에 따르면 수련병원에서 사직했거나 임용을 포기한 레지던트 8천791명 중 5천399명(61.4%)이 의료기관에 일반의로 취업한 상태다.\njandi@yna.co.kr"
['건강'],"['가정', '여성가족부', '가족정책', '육아', '가족', '저출생고령화']",올해 좋은 부모상 대상에 '아버지 양육 품앗이' 주도한 김보경씨,https://www.yna.co.kr/view/AKR20250529166800371,['성도현'],"Thu, 29 May 2025 17:41:09 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529166800371_01_i_P2.jpg,"[가정을건강하게하는시민의모임 제공. 재판매 및 DB 금지]\n\n(서울=연합뉴스) 성도현 기자 = 사단법인 가정을건강하게하는시민의모임(이하 가건모)은 서울 동대문구의 김보경(40) 씨를 올해 '좋은 부모상' 대상인 여성가족부 장관상 수상자로 선정했다고 29일 밝혔다.\n반도체소자 제조업체에서 근무하는 김씨는 초등학생 및 유치원생 삼남매 아빠다.\n그는 동대문구가족센터에서 아버지들로 구성된 아버지 양육 품앗이 그룹을 주도적으로 구성해 다른 아빠들과 함께 육아 노하우, 놀이 활동 등을 공유하고 있다.\n그는 육아 초보 아빠들이 포기하지 않도록 멘토 역할을 하면서 육아 조언을 하는 등 리더십을 발휘하고 있다는 평가를 받았다.\n이날 서울 종로구 한국방송통신대 열린관 1층 대강당에서 열린 시상식에서는 대상을 받은 김씨를 비롯해 16가족이 7개 분야별 좋은 부모상 등을 받았다.\n이승미 가건모 이사장은 ""아빠들의 참여는 자녀 양육을 통해 부모도 함께 성장할 수 있는 기쁨을 누릴 기회""라며 ""보다 많은 아빠가 적극적으로 행복의 기회를 누렸으면 한다""고 말했다.\n[가정을건강하게하는시민의모임 제공. 재판매 및 DB 금지]\n\n가건모가 주최하고 여성가족부와 국가기간뉴스통신사 연합뉴스 등이 후원하는 '좋은 부모상' 시상식은 부모의 의미를 재정립하고, 가정의 다양성을 존중하기 위해 2009년부터 매년 열리고 있다.\n시상식 후에는 '가족이 우리의 미래다: 가족에서 시작되는 지속 가능한 삶'을 주제로 한 '제44차 가족정책 포럼'이 열렸다.\n가건모는 제21대 대선을 앞두고 대한가정학회 가정학실천위원회, 가정과삶의질학회, 한국가족자원경영학회 등 가족 관련 학술 단체와 함께 차기 정부에 바라는 가족정책을 제안했다.\n구체적으로는 여가부를 가족아동청소년노인부 또는 사회통합인구가족부로 개편하는 방안을 비롯해 생애돌봄기본법 제정, 저출생고령화기금 도입, 가족정책 전달체계 개편, 가족정책 전문인력 강화 등 5가지 내용이 담겼다.\nraphael@yna.co.kr"
['건강'],"['보건의료정책', '건강보험', '의정합의', '전공의', '전문가목소리']","의협 ""차기 대통령은 의대생·전공의 문제 최우선 해결해달라""",https://www.yna.co.kr/view/AKR20250529148300530,['권지현'],"Thu, 29 May 2025 16:08:25 +0900",https://img.yna.co.kr/photo/yna/YH/2025/04/17/PYH2025041714610001300_P2.jpg,"[연합뉴스 자료사진. 재판매 및 DB 금지]\n\n(서울=연합뉴스) 권지현 기자 = 대한의사협회(의협)는 29일 차기 대통령을 향해 ""의과대학생과 사직 전공의들이 돌아갈 수 있도록 현 문제 해결을 최우선 과제로 삼아 달라""고 재차 요청했다.\n김성근 의협 대변인은 이날 서울 용산구 의협 회관에서 진행된 정례 브리핑에서 ""새 정부 출범을 맞아 다음 대통령님께 간곡히 요청드린다""며 ""단순한 수사나 행정 조치가 아닌 신뢰 회복을 통한 (의료 사태) 해법을 바란다""고 말했다.\n의정 간 신뢰가 깨진 원인으로는 ""전공의들에게 남발된 행정명령과 학생 휴학 금지, 휴지 조각이 된 2020년의 의정 합의 등""을 지목하며 ""젊은 의사들의 목소리를 듣고 개인의 존엄성을 유지하기 위한 주장을 받아들여 달라""고 촉구했다.\n그는 젊은 의사들이 '미래에 대한 확신'을 요구하고 있다며, ""생명을 지키는 전선에 형사처벌이 두려워 뛰어들지 못하게 막거나 의사를 국가 소유물인 것처럼 대하지 말라는 것""이라고 설명했다.\n김 대변인은 ""의협은 갈등을 원하지 않는다""며 ""정부의 성공과 국민 건강 증진을 위해 협력할 준비가 돼 있다. 합리적인 대한민국을 기대해 본다""고도 했다.\n또한 의협은 ""건강보험 재정은 한계에 이르렀고 (의료) 공급자의 피로는 누적된 상태""라며 향후 건강보험체계 논의에서 전문가 목소리를 존중하고, 보건의료 정책 결정 과정에서 실질적 참여가 보장되도록 제도를 마련해 달라고 요구했다.\n(서울=연합뉴스) 황광모 기자 = 김택우 대한의사협회장이 22일 서울 용산구 대한의사협회에서 열린 국민의힘 김문수 대선후보와의 간담회에서 발언하고 있다. 2025.5.22 hkmpooh@yna.co.kr\n\n한편 의협은 이날 브리핑에서 ""최근 대한약사회가 '성분명처방'이 더불어민주당의 공식 보건의료 공약에 포함됐다며 사실과 다른 내용을 유포하고 있다""고 주장했다.\n성분명처방이란 의사가 특정 의약품의 상품명이 아니라 약물의 성분명으로 처방하는 것으로, 약사단체가 오래 전부터 요구해온 것이다.\n의협은 ""민주당 공약은 '국가필수의약품 품절 시 제한적으로 성분명처방 도입을 고려한다'는 것일 뿐""이라고 일축했다.\n또 ""동일 성분이라 해도 약제마다 특성과 임상 반응이 다를 수 있어 의사의 판단 없이 임의적으로 대체될 경우 환자 안전에 위해가 발생할 수 있다""며 성분명처방 도입 반대 입장을 분명히 했다.\nfat@yna.co.kr"
['건강'],"['보건의료정책', '국민건강보험공단', '연구성과']","[게시판] 건강보험공단·국립암센터, 암 통합 DB 구축·연구 협약",https://www.yna.co.kr/view/AKR20250529142900530,['성서호'],"Thu, 29 May 2025 15:43:04 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529142900530_01_i_P2.jpg,"[국민건강보험공단 제공]\n\n▲ 국민건강보험공단과 국립암센터는 29일 암 통합 데이터베이스(DB) 구축, 공동연구를 통한 정책 근거 생산 등을 위해 업무협약을 했다. 양 기관은 암 통합 DB 구축 및 공동협의체 구성 등 연구 기반 마련, 공동연구 수행 및 연구 성과의 확산, 과학적 근거 기반 보건 의료 정책 수립 지원 등에 협력한다. (서울=연합뉴스)"
"['건강', '스포츠']","['국민건강', '건강증진', '의료비', '의료비절감']","체육공단 ""체력인증 등급 높으면 만성질환 위험·의료비는 ↓""",https://www.yna.co.kr/view/AKR20250529138200007,['배진남'],"Thu, 29 May 2025 15:27:54 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529138200007_01_i_P2.jpg,"[국민체육진흥공단 제공. 재판매 및 DB 금지]\n\n(서울=연합뉴스) 배진남 기자 = 국민체육진흥공단은 29일 '국민체력100' 사업이 국민 건강 증진과 의료비 절감에 실질적 효과가 있다는 연구 결과가 나왔다고 밝혔다.\n한국스포츠과학원 박수현 선임연구위원이 수행한 이번 연구는 '국민체력100' 사업의 참여자 데이터를 국민건강보험공단 국민 건강 정보자료와 결합해 국민 체력 인증 등급에 따른 만성질환 및 의료비 간의 관계를 심층 분석했다.\n2013년부터 2022년까지 약 68만 건의 '국민체력100' 체력 측정 자료를 가명 처리 후 국민 건강 정보자료와 연계해 진행한 이번 연구는 약 15만4천명에 대한 의료비와 약 3만7천명의 성인(만 19∼64세) 및 어르신(만 65세 이상)을 대상으로 만성질환 발병 위험을 분석했으며, 평균 추적 기간은 3.5년이다.\n연구 결과에 따르면 체력 인증 등급이 높아질수록 당뇨병, 심장질환 등 만성질환 발병 위험이 유의미하게 낮아졌으며, 의료비 지출액은 등급이 낮아질수록 증가하는 경향을 보였다.\n특히 1∼3등급의 체력 인증 등급을 받지 못한 '참가' 등급 참여자의 경우 1등급 참여자보다 당뇨병은 2.13배, 심장질환은 3.54배 발생 위험이 높았다.\n아울러 1등급 참가자 대비 성인은 연간 11만2천227원, 어르신은 56만1천700원의 의료비를 더 지출하는 것으로 나타났다.\n박수현 연구위원은 ""이번 연구는 체력 수준으로 건강 수준을 예측할 수 있다는 점에서 큰 의미가 있다""며 ""앞으로 많은 국민이 체력 수준 측정과 맞춤형 운동 처방 프로그램을 받는다면 효과적으로 건강을 유지하며 의료비도 절감할 수 있을 것""이라고 강조했다.\nhosu1@yna.co.kr"
['건강'],['자동심장충격기(AED)'],"경기북부 대표팀, 전국 일반인 심폐소생술 대회서 최우수상",https://www.yna.co.kr/view/AKR20250529128600060,['최재훈'],"Thu, 29 May 2025 14:55:19 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529128600060_01_i_P2.jpg,"(의정부=연합뉴스) 최재훈 기자 = 제14회 전국 일반인 심폐소생술 경연대회에서 경기북부 대표인 파주소방서 일반인 대표팀이 최우수상을 차지했다.\n[경기북부소방재난본부 제공, 재판매 및 DB 금지]\n\n이번 대회는 소방청과 한국소방안전원 공동 주관으로 지난 27일 정부세종컨벤션센터에서 열렸다.\n일반인들이 지역 소방서와 협업해 소방서 이름으로 출전하는 형태이며, 팀원들은 모두 비 소방관들이다.\n파주소방서 '요' 팀은 1군단 보충대 분대장 교육 중대 소속으로, 지난달 16일 경기북부소방본부에서 열린 심폐소생술 대회 일반부에서 최우수상을 차지하며 경기북부 대표로 전국 대회에 출전했다.\n대회에서 요 팀은 산악사고 상황을 실감 나게 재현한 시나리오로 구조 요청, 환자 상태 확인, 흉부 압박, 자동심장충격기(AED) 사용 등 과정을 정확하고 체계적으로 시연해 일반부 가장 높은 평가를 받았다.\n[경기북부소방재난본부 제공, 재판매 및 DB 금지]\n\njhch793@yna.co.kr"
['건강'],['건강보험'],"""혁신신약 비급여에 치료 미루는 암환자들…보험 적용 앞당겨야""",https://www.yna.co.kr/view/AKR20250529119200530,['김길원'],"Thu, 29 May 2025 14:21:49 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529119200530_02_i_P2.jpg,"(서울=연합뉴스) 김길원 기자 = 암 환자와 보호자들이 난치성 질환에 대한 혁신 신약의 건강보험 적용을 앞당겨 달라고 한목소리로 요구했다.\n한국혈액암협회와 간환우협회는 29일 한국프레스센터 기자회견장에서 한국의바이오기자협회 주최로 열린 '혁신신약 가치 인정의 명과 암, 환자 사각지대 해소 약가제도 개선 방안' 포럼에서 환자·보호자 119명을 대상으로 한 설문조사 결과를 공개하고, 혁신 신약의 건강보험 급여 적용을 통해 생존율과 삶의 질이 개선돼야 한다고 밝혔다.\n혁신 신약은 기존 치료제와 다른 작용 메커니즘 등으로 질병을 치료하거나 아예 치료 옵션이 없었던 미충족 수요를 해결할 수 있는 의약품을 의미한다. 체내 면역체계를 활성화해 면역세포가 암세포를 공격하게 하는 개념의 면역항암제가 대표적이다.\n[한국의학바이오기자협회 제공]\n\n의료계에 따르면 2022년 기준으로 우리나라에서 혁신 신약이 식약처 허가를 받은 후 건강보험에 등재되기까지는 평균 608일(약 20개월)이 걸린다. 이는 같은 시기 독일(281일), 일본(301일), 프랑스(311일) 등에 견줘 현저히 긴 기간이다.\n설문조사에서 응답자의 66%는 비급여 신약으로 인해 항암 치료를 고민하거나 결정을 미룬 경험이 있다고 답했다.\n또 87%는 해외에서 이미 사용 중인 '혁신 신약 항암제'가 국내에서는 비급여라는 이유로 사용되지 못해 치료 과정에서 소외감을 느꼈다고 응답했다.\n한국혈액암협회 박정숙 사무국장은 ""모든 응답자가 혁신 신약의 빠른 급여 적용을 위한 제도 개선 필요성에 동의했다""며 ""환자와 보호자 모두가 제도 변화를 얼마나 간절히 바라고 있는지를 상징적으로 보여 주는 만큼 제도 개선에 반드시 반영되기를 기대한다""고 말했다.\n이날 포럼에서 전홍재 분당차병원 혈액종양내과 교수는 ""면역항암제와 같은 혁신 신약이 다양한 암종에 허가돼 있지만 실제 환자의 접근성은 매우 낮은 수준""이라고 말했다.\n특히 담도암의 경우 해외와 비교해 한국의 발생률과 사망률이 매우 높음에도 불구하고 현재 1차 치료에 건강보험 급여가 적용되는 면역항암제가 없어 혁신 신약 접근성이 크게 제한된 상황이라는 게 전 교수의 지적이다.\n전 교수는 ""폐암, 유방암 등에서는 혁신 신약에 대한 급여 적용 후 생존율이 향상됐으나 이런 옵션이 전무한 담도암은 같은 기간에 오히려 생존율이 하락하는 경향을 보였다""며 ""적응증별로 소외되는 암 환자가 없도록 신약 접근성을 높이기 위한 정책적 노력이 필요하다""고 강조했다.\n[한국의학바이오기자협회 제공]\n\nbio@yna.co.kr"
['건강'],"['기술이전', '투자유치']","대원제약, 서울시와 스타트업 발굴 오픈이노베이션 2기 추진",https://www.yna.co.kr/view/AKR20250529093200017,['최현석'],"Thu, 29 May 2025 11:45:55 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529093200017_01_i_P2.jpg,"[대원제약 제공]\n\n(서울=연합뉴스) 최현석 기자 = 대원제약[003220]은 바이오·의료 스타트업을 위한 창업 혁신 플랫폼 서울바이오허브와 오픈이노베이션 프로그램을 추진한다고 29일 밝혔다.\n양 기관은 올해로 2회째를 맞는 이번 프로그램을 통해 대원제약이 추진하는 신규 사업 및 연구, 기술 수요와 관련해 협업 가능한 8년 미만 스타트업 2곳을 오는 7월 10일까지 모집한다. ▲ 펩타이드 ▲ 저분자 ▲ 약물 전달 기술 ▲ 디바이스를 통한 약물 전달 기술 ▲ 기타(디지털 치료제(DTx), 전자약) 분야 기술을 보유한 국내 창업 8년 이내 스타트업이라면 지원할 수 있다.\n선정된 스타트업에는 협약 기간인 1년간 제품 개발 초기 단계에서 실질적인 도움이 되는 시장성 검토 및 개선 피드백을 제공하고, 혁신적 아이디어가 제품화될 수 있도록 시제품 제작을 지원하는 '대원제약 더함 프로그램' 참여 기회를 부여한다. 공동 연구 및 기술 이전, 제품 개발 및 출시, 투자사 추천 및 투자 유치 기회 제공 등의 혜택도 포함돼 있다.\n또한 선정된 스타트업은 서울바이오허브로부터 전문적인 액셀러레이터 연계를 통한 체계적인 기업 진단과 국내외 전문가 풀을 통한 공동 연구 및 기술 사업화 지원 컨설팅, 해외 시장 검증에 이르기까지 다양한 기업 맞춤형 지원을 받을 수 있다.\n대원제약 백인환 사장은 ""서울바이오허브와 함께 진행한 1기 프로그램에서 얻은 노하우를 살려 중점 사업 추진을 위한 파트너를 발굴하고 대원제약의 연구 기술과 노하우 등을 지원하여 서로가 함께 성장할 좋은 기회를 만들겠다""고 말했다.\nharrison@yna.co.kr"
['건강'],"['미세방울', '감염증치료']","슈퍼박테리아가 만든 보호막, 미세방울로 뚫는다",https://www.yna.co.kr/view/AKR20250529091500063,['박주영'],"Thu, 29 May 2025 11:39:52 +0900",https://img.yna.co.kr/etc/inner/KR/2025/05/29/AKR20250529091500063_01_i_P2.jpg,"[KAIST 제공. 재판매 및 DB 금지]\n\n(대전=연합뉴스) 박주영 기자 = 한국과학기술원(KAIST)은 정현정 교수와 미국 일리노이대 공현준 교수 공동 연구팀이 슈퍼박테리아인 '메티실린 내성 황색포도상구균'(이하 포도상구균)의 보호막을 효과적으로 제거할 수 있는 미세방울(microbubble) 기반 유전자 전달 플랫폼을 개발했다고 29일 밝혔다.\n슈퍼박테리아는 항생제에 내성을 가진 고위험성 세균이다. 슈퍼박테리아의 일종인 포도상구균은 강력한 미생물 보호막인 바이오필름을 만들어 외부에서 들어오는 치료제를 무력화하는 역할을 한다. 슈퍼박테리아 감염증 치료를 위해 보호막을 분해할 수 있는 항바이오필름에 대한 연구가 활발히 이뤄지고 있다.\n연구팀은 보호막 형성과 세포 분열, 항생제 내성에 관여하는 주요 유전자 3종을 억제할 수 있는 짧은 디옥시리보핵산(DNA) 조각을 설계한 뒤, 이를 균 내로 전달할 수 있는 나노입자를 고안했다.\n이어 미세방울을 사용, 포도상구균이 만든 보호막을 투과하는 데 성공했다.\n미세방울이 포도상구균이 형성한 보호막의 압력을 변화시킴으로써 나노입자의 침투를 가능하게 한다고 연구팀은 설명했디.\n나노입자는 세균 내부로 들어가 유전자 억제제를 정확하게 전달, 포도상구균의 유전자 조절을 일으켜 보호막 형성은 물론 세포 증식, 항생제 내성 발현을 억제하는 역할을 한다.\n실제 돼지 피부 감염 생체막 모델과 쥐 피부 상처 감염 모델을 대상으로 한 실험 결과, 미세방울 기반 나노입자 투여군의 보호막 두께가 감소하고 세균 수와 염증 반응도 현저히 줄어든 모습을 보였다.\n[KAIST 제공. 재판매 및 DB 금지]\n\n정현정 교수는 ""기존 항생제로는 해결할 수 없는 슈퍼박테리아 감염에 대해 나노기술, 유전자 억제, 물리적 접근법을 융합해 새로운 치료 해법을 제시했다""며 다양한 감염성 질환에 적용할 수 있을 것""이라고 말했다.\n이번 연구 성과는 국제 학술지 '어드밴스드 펑셔널 머터리얼스'(Advanced Functional Materials) 지난 19일 자 온라인판에 실렸다.\n왼쪽부터 정주연 석박사통합과정, 정현정 교수 [KAIST 제공. 재판매 및 DB 금지]\n\njyoung@yna.co.kr"
